"start_lat","start_lon","finish_lat","finish_lon","speed","count"
14.468,75.922,14.626,75.635,84.79648542277612,8
49.323,15.747,49.344,15.741,69.86917987003993,39
27.981,73.564,28.012,73.786,77.9043341285806,8
42.097,13.217,42.097,13.151,54.92206773226574,1
26.353,89.47,26.486,89.542,70.21532638982644,93
28.68,77.134,28.891,76.579,80.36553706361455,4
52.429,10.788,52.534,13.197,193.06611430790457,46
49.174,20.462,49.185,20.472,28.7705502505672,28
48.862,9.536,48.882,9.531,45.38545337320425,4
50.456,4.806,50.458,4.828,94.78292917361738,684
35.724,139.624,35.725,139.615,52.63077424226754,268
46.633,14.112,46.636,14.146,79.51249422034995,252
51.373,-0.414,51.38,-0.353,51.94831178907337,10
48.493,10.571,48.52,10.557,37.33709737854155,7
46.28,6.166,46.287,6.163,50.61682147867945,637
52.102,9.376,52.167,9.244,86.6899796221594,257
22.844,87.321,22.957,87.322,68.03558141486938,2
46.695,21.323,46.73,21.384,45.56503163445357,1
23.234,77.038,23.251,77.013,38.360623083918,4
49.127,20.245,49.14,20.223,13.185728112038879,1
46.576,11.195,46.608,11.182,73.2856597838459,59
45.958,17.486,45.971,17.525,49.30116160577897,10
49.144,9.924,49.17,9.922,28.661271295267074,1
27.038,74.723,27.049,74.841,64.00777571219444,42
50.801,4.652,50.836,4.653,117.85609573075018,342
51.145,6.281,51.152,6.207,78.71197067491671,35
47.043,3.086,47.077,3.094,75.99165504648026,3
55.701,12.538,55.706,12.542,39.487024904596154,620
-31.391,118.67,-31.373,118.872,77.11532132028226,2
25.573,82.53,25.586,82.568,49.535350888779185,4
50.129,19.684,50.131,19.634,105.97513600423348,3
48.754,16.894,50.032,15.758,74.66441576399816,1
49.985,17.02,50.001,17.03,44.96183103373621,70
-33.871,151.094,-33.831,151.087,59.20141400953194,35
48.393,10.005,48.398,9.983,51.74885051295785,52
50.054,7.135,50.091,7.139,81.94048149208889,47
47.264,9.121,47.299,9.086,71.31244070607801,105
47.142,9.831,47.155,9.815,56.62128139047897,26
48.306,17.45,48.324,17.486,67.22223780771625,59
53.1,-1.253,53.114,-1.246,33.08527780381023,101
46.682,8.827,46.682,8.786,46.01087829800729,30
47.842,22.131,47.896,22.214,57.20495679930134,1
47.724,14.309,47.775,14.179,67.22498162996405,64
50.562,15.197,50.58,15.152,50.435437787112406,91
27.995,79.015,28.004,79.105,76.75607683406353,7
48.798,8.581,48.808,8.582,61.950118335534405,61
51.866,-1.593,51.867,-1.564,39.53687815122712,2
42.758,23.023,42.766,23.04,31.709434806840488,3
46.948,7.433,47.061,7.622,87.48667275478051,4
47.747,7.309,47.828,7.265,95.39976027815548,33
36.326,139.432,36.329,139.448,44.828257806554745,88
50.497,4.325,50.514,4.355,85.13292542204566,143
52.788,13.267,52.791,13.272,29.418818898017808,1
45.083,27.275,45.092,27.323,42.529870341150094,8
46.521,16.2,46.659,16.172,84.37089360914342,2
51.503,12.134,51.504,12.172,79.1942149026088,30
46.215,27.673,46.627,27.727,83.3370398074711,8
24.58,77.727,24.597,77.656,63.37771625697427,10
48.417,2.727,48.476,2.692,84.8772411617039,186
53.306,15.367,53.316,15.453,70.60247226864907,25
45.62,9.218,45.646,9.203,62.471807805527995,192
51.449,0.312,51.45,0.28,44.21682659189445,1182
48.284,-2.156,48.333,-2.236,96.74919511315053,132
41.193,1.606,41.195,1.632,43.14314113763722,70
50.084,14.312,50.09,14.338,58.74602949485983,111
48.558,15.673,48.576,15.659,46.17819467765369,97
25.581,85.9,25.665,85.842,59.83488771831639,13
46.755,8.038,46.772,8.02,5.249092897008034,24
29.912,74.101,29.92,74.03,59.160411479090435,6
50.099,14.986,50.111,14.923,81.22874509868953,124
46.713,6.372,46.858,6.158,104.75949539655485,14
25.371,85.54,25.413,85.545,54.90192802704495,14
40.735,-73.663,40.74,-73.641,57.53741095681891,198
55.858,-4.258,55.952,-3.186,53.995952781550436,3
38.891,-6.982,39.461,-6.386,106.47493552679319,11
50.38,11.076,50.387,11.064,34.32642598343996,28
47.609,20.306,47.683,20.302,54.79865118523158,23
17.395,76.254,17.429,76.183,124.90057067094011,3
18.184,83.456,18.274,83.531,84.6506679112741,4
27.081,80.143,27.118,80.135,24.830652742775133,4
55.792,-3.995,55.946,-3.218,88.31375485776849,32
65.737,24.574,66.082,24.772,87.82354877491746,30
49.066,9.71,49.072,9.725,78.47263900713341,18
44.3,20.028,44.312,20.063,93.36227528474814,11
52.805,18.244,52.856,18.199,95.81602471475229,31
48.137,7.659,48.139,7.62,85.67415263554753,40
-36.186,146.47,-36.156,146.611,98.46125687929346,8
46.085,15.17,46.123,15.094,62.10059839091221,58
43.874,10.253,43.956,10.23,111.43847538804356,31
47.364,8.531,47.379,8.536,20.402840118073083,23
51.898,8.201,51.929,8.116,50.74278917261808,20
43.169,24.73,43.189,24.775,42.996951812067884,6
53.336,-8.241,53.343,-8.472,100.66727040980805,23
45.789,24.176,45.8,24.162,22.178446964378416,17
21.336,86.762,21.396,86.823,61.30941461232848,2
49.096,9.677,49.101,9.677,33.11140137841158,6
42.641,23.521,42.653,23.47,37.655020316279646,3
50.246,19.297,50.262,19.27,49.922616058792,8
51.051,-0.364,51.066,-0.319,53.36363016950263,905
51.261,1.137,51.274,1.076,67.53268760425094,247
47.962,11.307,47.996,11.343,92.77478817745472,240
49.991,14.404,49.997,14.404,31.891654086280262,72
45.574,12.365,45.613,12.454,81.58308646656174,100
45.748,4.825,45.761,4.86,30.206008527441508,225
47.266,7.465,47.272,7.457,58.269085966342274,47
21.501,86.92,21.571,86.997,60.434532192634514,4
48.562,8.909,48.577,8.882,79.68175194077175,84
48.932,2.496,48.976,2.642,101.0015063597196,72
35.62,139.751,35.628,139.779,53.178421478167465,284
48.141,11.558,48.523,11.512,111.1661624647761,13
48.728,7.91,48.766,7.948,75.67350568272187,60
26.348,86.077,26.373,86.115,31.00579448047481,1
26.956,82.453,27,82.363,151.90931347391907,6
46.412,23.882,46.488,23.885,56.10767744154292,2
45.574,9.606,45.606,9.62,72.94019252253086,35
51.456,0.052,51.465,0.102,71.61970852963228,6
47.403,8.127,47.434,8.355,52.55160539179071,2
41.9,12.558,41.903,12.574,42.31235485967651,76
43.588,21.327,43.591,21.27,18.619298394178426,4
26.448,91.606,26.502,90.963,85.75730537695551,40
35.594,139.606,35.6,139.611,49.12473182299858,383
47.633,21.796,47.663,21.842,48.24091080537484,24
49.479,8.47,49.682,8.617,64.9416156718946,7
49.58,13.093,49.597,13.101,59.009088920184055,38
-35.272,147.119,-35.12,147.368,106.00568855869055,18
47.425,8.687,47.453,8.706,67.0850319319875,788
25.257,87.495,25.287,87.421,48.5543419478658,10
19.229,72.857,19.698,72.772,102.62921466369299,40
49.528,17.573,49.548,17.744,39.57597975564426,1
48.149,11.459,48.217,11.176,121.96302747592101,134
51.678,7.807,51.907,8.385,157.72395204663476,155
57.836,14.811,58.038,14.975,102.55483027010627,35
47.566,9.379,47.659,9.177,72.94594513554357,5
50.66,14.044,50.774,14.201,72.16531113469003,6
50.119,5.991,50.19,5.954,70.92110051374262,92
45.383,7.888,45.462,7.876,88.30631391625231,48
38.969,-0.587,38.992,-0.525,59.63215726171304,53
53.379,-2.915,53.408,-2.976,34.384328432925756,2
48.304,1.245,48.367,1.325,36.76884473275838,2
33.789,-117.857,33.803,-117.878,29.437019767690717,34
41.461,21.457,41.504,21.43,45.17340622718989,6
51.234,7.072,51.255,7.15,88.92393964018073,382
45.715,15.128,45.758,15.148,58.02381276117445,26
18.864,73.153,18.894,73.152,66.89383785858176,12
50.422,2.856,50.44,2.86,59.7493873059098,46
23.845,77.945,24.171,78.183,84.18539667792953,34
53.08,-0.813,53.144,-0.75,54.99380805524943,134
53.083,8.814,53.161,8.705,96.78544868304951,204
48.445,5.793,48.484,5.849,60.33703305319245,11
28.66,77.156,28.68,77.134,9.232146954694874,1
41.137,1.373,41.143,1.406,56.04046634967674,136
59.911,10.756,60.169,10.249,28.110611736168266,2
41.424,2.23,41.446,2.249,56.75552674117032,249
50.224,14.349,50.238,14.314,58.856540050822744,169
51.626,22.872,51.635,22.881,68.32327435909073,16
51.312,0.892,51.443,0.321,69.47722994233973,16
47.527,3.547,47.538,3.635,57.86639058733742,32
37.581,-5.67,37.59,-5.726,88.33962562278391,51
17.973,79.605,18.763,79.435,87.88096405820417,34
33.895,74.982,34.023,74.843,67.26193200336951,2
49.809,18.297,49.829,18.283,48.72679547808002,83
39.006,-3.371,39.062,-3.604,105.8013139419811,22
51.53,-0.134,51.592,-0.335,71.75665778786869,4
56.392,-3.44,56.456,-2.971,94.01012945008941,211
44.012,10.915,44.028,10.915,52.73983370193886,27
42.393,14.34,42.421,14.288,104.59257201687008,42
42.255,-71.126,42.338,-71.088,64.61856762667817,29
48.119,-75.479,48.169,-75.644,73.81725074168693,2
46.519,26.181,46.535,26.13,57.25820189532683,12
47.608,14.737,47.714,14.635,44.56473456038697,11
26.921,80.019,27.026,79.926,68.56643695253906,2
43.885,11.097,43.913,11.008,93.80495135298155,93
46.249,16.956,46.364,16.877,60.61838661904062,6
26.206,85.864,26.595,85.505,53.68966111431846,4
40.612,-73.744,40.616,-73.736,23.97062588865981,89
47.247,6.022,47.308,5.953,50.94481622527974,3
-37.818,144.953,-37.683,144.92,38.101202719761524,17
35.604,139.508,35.64,139.599,61.108704508608035,6
51.892,17.732,51.969,17.495,92.0537859908164,3
48.991,7.963,49.032,7.95,55.80928564630054,34
49.556,16.571,49.759,16.48,83.01006505452325,5
49.932,1.626,49.982,1.552,76.79528187690994,107
48.403,7.457,48.413,7.467,59.26457037036281,153
45.834,15.136,45.867,15.092,50.4872441323214,12
52.353,4.949,52.379,4.9,38.314981170467576,79
50.694,13.724,50.702,13.702,16.711721125372076,12
52.364,13.509,52.51,13.496,51.336202330073256,13
23.581,88.226,23.601,88.17,123.76751345221754,11
24.684,92.344,24.721,92.353,49.79120272656842,8
10.246,78.759,10.372,78.802,73.50526078472095,4
60.293,25.045,60.736,24.781,99.45425849993799,58
46.683,7.851,46.686,7.679,46.46440262410528,18
49.558,13.964,49.674,14.001,46.32474156667527,1
50.632,16.432,50.642,16.408,61.083395751688926,30
51.422,-0.205,51.502,-0.114,32.88395568175374,1
49.164,16.527,49.165,16.544,38.41558576989712,28
50.984,-1.385,50.993,-1.493,65.37530966213149,60
41.321,-0.427,41.42,-0.491,73.2736652753013,14
49.482,17.337,49.534,17.305,93.42613285816495,146
50.833,15.519,50.903,15.756,29.094914205221492,18
16.548,81.517,16.898,81.675,49.53620034675808,2
49.273,11.458,49.288,11.413,109.73930563669359,95
48.531,10.848,48.546,10.849,102.89585452025825,37
26.549,80.486,28.337,79.411,45.10503971589817,2
48.185,16.377,48.713,16.868,82.80960198417291,11
21.727,87.638,21.763,87.657,57.90894142282696,10
19.027,73.318,19.063,73.318,81.42430566685739,69
42.87,11.069,42.948,10.933,105.63453272029517,16
51.567,15.181,51.634,15.138,53.64765692445977,1
54.815,24.713,54.836,24.589,100.01390032698276,4
21.492,71.358,21.54,71.372,55.2323565192784,4
51.736,0.469,51.78,0.593,98.7162137181528,15
46.84,17.649,46.873,17.688,70.30020232443866,2
52.173,14.271,52.177,14.249,46.95458813552911,21
44.118,9.864,44.127,9.889,45.480521235967245,16
49.104,8.475,49.109,8.476,37.426621437068945,65
50.693,-2.115,50.709,-2.437,91.24509279983745,127
34.954,-81.937,35.269,-81.162,80.1448832715051,4
35.613,139.471,35.619,139.465,51.962731193484686,231
51.916,-0.677,51.996,-0.736,97.29616791511341,524
52.018,4.706,52.027,4.649,48.152960585107955,130
35.657,138.634,35.673,138.659,84.79860262282614,86
49.655,1.724,49.686,1.774,100.60150084300535,70
39.644,3.015,39.715,2.915,58.26817159397806,43
25.063,81.094,25.082,81.19,45.84373958146099,4
34.615,126.009,34.616,126.016,9.888041319852874,8
52.35,-3.161,52.36,-3.097,45.559017220453164,43
52.546,11.97,52.548,11.96,20.455242970128932,61
41.538,12.946,41.873,12.484,106.9149652494319,37
47.882,10.254,47.986,10.187,93.95969329472864,29
40.7,-73.809,40.743,-73.483,66.92959780145173,6
53.429,-2.093,53.452,-2.085,51.49251518320405,97
51.512,6.844,51.535,6.81,104.72266085155535,248
49.415,14.676,49.448,14.495,56.63707673463215,21
23.824,80.401,24,81.38,42.01307441836493,2
46.969,4.795,47.023,4.848,108.23939584763846,38
50.011,22.677,50.067,22.505,92.14659283323782,1
52.287,17.853,52.328,17.555,108.32763184926291,30
25.764,-80.195,25.776,-80.196,40.643366235151944,156
53.04,8.945,53.061,8.888,90.20894916974011,152
29.928,78.121,29.948,78.155,34.139062595220224,18
51.804,-1.274,51.892,-1.15,97.4588711956341,182
46.842,7.136,46.868,7.122,45.71975715405324,302
45.961,27.211,46.005,27.201,73.62558386090917,21
48.105,11.077,48.132,11.154,97.27084540139937,154
48.02,13.213,48.045,13.198,60.6354400300875,18
49.133,16.606,49.19,16.611,68.71022018945672,164
46.441,16.987,46.601,16.983,62.672621250888675,16
51.357,-0.169,51.359,-0.191,30.53684536937918,646
58.935,5.741,58.956,5.741,28.02663790408979,21
19.94,79.312,19.983,79.564,94.48587552004913,8
59.179,17.431,59.248,17.168,126.62153742237466,129
47.507,8.68,47.516,8.647,53.37592020554223,96
49.036,8.307,49.037,8.298,39.16062633640973,74
36.317,139.579,36.328,139.58,38.75220135953081,60
44.922,7.425,44.928,7.484,69.562981831338,46
50.705,6.817,50.75,6.845,80.32192259298266,84
47.619,4.336,48.845,2.374,195.95458925847691,13
51.592,-0.334,51.646,-0.385,83.4343547324727,130
47.28,8.579,47.296,8.565,61.89432725100221,196
50.533,10.451,50.572,10.516,89.83292463660837,27
51.357,-0.308,51.364,-0.301,28.629906188579476,226
44.363,20.96,44.44,20.691,86.39905075212184,2
55.808,12.469,55.841,12.424,69.14701072635022,390
49.204,16.636,49.279,16.992,49.418157478125195,1
44.427,27.351,44.447,26.074,110.94555519301834,29
14.825,76.212,15.05,76.209,46.62533897705194,2
26.231,76.535,26.28,76.579,59.24831641057559,10
40.604,15.291,40.611,15.052,60.60648206640119,15
47.92,26.602,47.923,26.656,61.10505390957066,11
53.223,8.797,53.535,8.6,111.48105855714364,57
1.463,103.764,1.475,103.755,25.791601972608483,6
48.024,15.433,48.04,15.452,45.4846988858522,75
51.733,18.142,51.743,18.071,59.62815260627998,16
18.447,73.124,18.99,73.121,70.69557353469692,24
20.73,78.463,20.733,78.594,115.53294073286902,4
51.611,-1.242,51.64,-1.242,47.594268768345316,40
51.495,3.617,51.502,3.669,43.664655211000245,254
45.698,25.687,45.8,25.84,65.5035493369909,1
50.396,2.102,50.425,2.172,88.37865668613898,26
38.175,13.297,38.19,13.288,55.94250048628896,82
42.43,23.799,42.463,23.77,52.84418027683762,3
47.259,8.68,47.27,8.645,58.69461321065824,623
50.317,17.39,50.33,17.394,30.81553191068263,4
49.156,9.93,49.17,9.922,47.35816987908756,2
46.017,20.965,46.037,20.872,40.980160628418815,8
35.722,139.48,35.731,139.477,59.40915346532631,239
50.18,7.3,50.301,7.46,70.56559346066419,63
38.973,-76.843,39.192,-76.695,82.59423304817156,1
60.647,25.307,60.799,25.494,112.9140202466262,43
44.397,28.439,44.464,28.439,49.755716794506846,6
47.353,7.908,47.47,7.76,68.93243691455247,6
47.301,11.201,47.329,11.189,48.28393380446918,59
50.095,14.213,50.101,14.201,42.956811232904755,30
41.659,-0.911,41.976,-0.538,87.96287581004933,8
40.133,-7.474,40.134,-7.449,63.60254164044684,8
49.052,8.25,49.056,8.25,23.864094230164284,128
11.517,75.618,11.548,75.609,71.1635408322527,4
50.04,3.446,50.068,3.456,64.85910244571134,4
45.898,15.043,45.907,15.009,56.52051874550195,34
35.51,139.713,35.514,139.705,54.05652083657648,78
51.952,4.553,52.017,4.706,85.31283893896557,419
46.213,11.093,46.239,11.062,55.66785350891881,28
49.593,17.278,49.784,17.432,41.2320270532107,8
15.852,80.385,15.868,80.407,86.18625002717037,8
49.981,9.143,50.023,9.381,105.95065346647976,27
47.073,15.416,47.266,15.327,79.71605124248124,27
25.552,84.515,25.555,84.491,48.1063935865799,7
49.479,5.959,49.494,5.985,30.711117843061096,63
48.084,20.866,48.121,20.907,61.78927587359833,23
32.805,-97.155,32.805,-97.21,43.7992792923692,62
39.422,-0.393,39.467,-0.377,43.846869498392664,197
3.827,101.402,4.006,101.302,113.69794133985444,24
49.039,19.721,49.06,19.695,60.215987639715905,36
22.735,71.636,22.745,71.63,14.70242993939057,10
28.878,78.666,28.881,78.559,62.651120500437514,1
44.503,0.168,44.58,-0.031,119.66364041594841,46
28.275,76.679,28.35,76.755,67.47846185230699,1
49.408,6.157,49.517,6.102,107.62066342204288,114
35.684,139.702,35.69,139.7,45.26495312534448,1059
47.27,-2.345,47.288,-2.389,58.6253940657389,12
46.251,7.001,46.317,6.964,94.7988607300595,116
37.443,-122.165,37.486,-122.232,76.10146308830366,28
35.623,126.29,35.64,126.118,15.68803120957847,1
51.524,11.962,51.555,11.959,69.43810572689709,44
22.341,87.306,22.376,87.294,54.62661804744341,44
59.413,24.746,59.44,24.737,30.624721713051343,34
49.348,9.113,49.373,9.084,102.91124551282141,1
48.546,10.849,48.593,10.837,106.55218433702328,72
50.184,13.374,50.224,13.405,36.8579134750951,21
51.817,10.727,51.82,10.743,17.699347872043038,19
36.214,-5.432,36.278,-5.431,69.85885746178508,2
52.496,-1.969,52.502,-1.981,30.149599521837963,165
52.078,16.641,52.402,16.911,118.97628011457549,85
45.66,8.798,45.698,8.804,51.66946002213865,119
31.371,76.373,31.478,76.275,69.2960780879258,10
42.344,19.218,42.432,19.269,58.25771596947607,4
25.278,83.12,26.454,80.351,81.01563663943747,22
51.362,0.735,51.389,0.747,62.81153983198229,40
48.766,19.777,48.774,19.758,31.802800960656977,8
47.103,6.837,47.122,6.884,61.67281192091134,46
50.113,21.986,50.116,22.022,52.10299657868872,26
48.768,8.337,48.782,8.345,96.63885469235294,108
50.301,7.461,50.35,7.59,58.59557280098597,1
44.991,4.979,48.87,2.783,220.24570824359023,1
19.055,72.916,19.063,72.901,101.95436706750502,2
48.397,9.955,48.399,9.953,130.29421794296235,39
51.729,19.791,51.73,19.73,83.10825853878252,47
51.554,14.056,51.581,14.111,68.77531526496567,29
53.188,13.091,53.2,13.083,28.081075037116488,16
46.782,6.641,46.806,6.641,40.359600952921426,1
50.417,2.952,50.48,3.009,69.33451942500395,18
52.527,-1.464,52.631,-1.125,85.78104549509933,295
49.398,20.016,49.423,20.019,86.77294703875467,53
16.062,80.804,16.106,80.788,62.03117377416651,14
44.068,10.452,44.09,10.455,36.93348093759737,43
59.221,10.3,59.493,10.312,62.55407815500442,38
25.506,86.465,25.549,87.566,64.63158297088059,8
52.339,4.873,52.375,5.218,79.55788762264426,315
43.933,11.458,43.96,11.38,58.76622344764322,4
48.485,18.103,48.505,18.119,50.137833515261725,28
48.576,7.801,48.993,8.401,106.76344730756729,20
41.656,13.247,41.667,13.195,54.26554536530341,61
47.068,8.409,47.083,8.433,50.19373612991968,240
45.94,6.123,46.199,6.236,42.092142972124684,13
52.245,15.54,52.26,15.262,103.89556889439686,4
35.876,139.744,35.894,139.728,74.55446278453802,283
50.094,14.212,50.105,14.136,47.44494291044312,18
51.976,22.784,52.02,23.13,132.369120994826,13
47.266,7.695,47.27,7.695,30.40931673184773,72
51.46,13.517,52.364,13.509,105.89408836144845,18
48.201,-75.832,48.211,-75.897,59.35460573550191,2
49.626,20.957,49.655,20.976,60.7047695001587,52
46.364,16.877,46.441,16.987,70.64755320011689,23
26.229,86.268,26.261,86.283,29.104865442810283,4
50.25,10.189,50.328,10.226,91.10566080323414,17
45.036,6.819,45.278,6.355,46.04580392784198,4
45.781,9.302,45.846,9.368,53.60133775511061,1
47.97,18.25,47.996,18.175,75.80751757469844,22
-36.495,144.608,-36.362,144.698,84.07037125706813,7
48.086,18.173,48.123,18.165,61.46174982092527,32
55.981,12.451,55.99,12.503,101.69293986098168,85
48.269,8.846,48.36,8.969,50.84765987485859,2
25.892,72,25.893,71.882,70.15151224242189,6
35.43,139.557,35.447,139.6,66.12838814571018,268
49.838,17.395,49.873,17.419,50.73157140689932,33
23.065,87.301,23.148,87.202,81.2705977117378,8
29.185,77.008,29.389,76.964,138.05059782843,10
48.825,2.512,48.854,2.489,69.65236603795107,2
35.992,139.084,35.999,139.086,42.71138803310726,75
50.903,4.051,50.907,4.024,115.00550773109235,385
50.493,18.019,50.662,17.926,119.079407928105,10
48.366,8.637,48.441,8.689,54.99791746251261,4
27.6,78.055,27.684,78.388,96.69761504721686,6
10.4,78.043,10.436,78.103,65.3780849658212,2
41.007,-8.644,41.099,-8.632,77.61608076449089,1
26.166,79.783,26.223,79.841,73.65422828852455,4
17.338,77.91,17.483,78.317,260.82296138400955,38
51.463,-0.301,51.465,-0.287,30.514304090636344,1156
53.002,13.171,53.004,13.169,7.715829322858897,1
53.396,-2.077,53.414,-2.089,26.09271594388635,57
41.46,12.617,41.471,12.612,38.42468047920495,59
51.839,0.595,51.852,0.578,85.70350868058236,145
34.748,138.996,34.754,139.005,65.11297773211285,48
50.825,3.265,50.892,3.426,90.8249034666199,3
20.707,86.146,20.726,86.116,22.418510637596402,2
51.18,11.245,51.181,11.204,57.84903184040318,24
35.769,139.663,35.77,139.645,96.74964852356821,309
48.096,11.532,48.108,11.536,84.19307499310561,196
12.529,76.897,12.72,77.283,103.31173695456889,6
33.869,-117.922,33.876,-117.987,66.66505137336289,48
51.365,9.305,51.367,9.291,56.28950901572019,75
57.32,-5.691,57.334,-5.666,65.18119846267017,11
49.326,11.034,49.446,11.083,91.9745745171298,43
31.195,74.664,31.222,74.732,53.712411707363565,8
39.981,-75.149,39.992,-75.154,75.66724956667919,125
29.12,76.396,29.169,76.369,71.51223464717994,14
49.635,8.357,50.053,8.57,97.90337269679989,2
30.838,76.932,30.845,76.954,8.321936381191374,3
50.843,14.57,50.843,14.57,5.041483634860096,30
53.692,-1.633,53.796,-1.548,76.88683740621957,1338
47.369,-1.178,47.375,-1.02,119.43403067516714,128
52.218,17.275,52.263,17.158,112.85963528119997,16
46.768,9.419,46.799,9.399,45.94490020560539,46
46.949,7.438,47.001,7.463,61.27236394348105,1
2.383,103.02,2.465,102.957,57.09037952958612,6
42.195,23.058,42.26,23.104,61.223939556465886,3
41.159,-7.784,41.161,-7.866,43.640869649613244,14
51.952,4.553,51.954,4.584,43.500051437139675,366
10.776,79.242,10.779,79.275,53.62770840537607,10
39.753,-105,39.888,-105.763,30.667449855183232,2
49.109,6.177,49.149,6.156,25.273730731313993,4
51.184,17.276,51.201,17.386,95.14014429804622,69
15.468,78.472,15.501,78.34,96.47340466124524,6
49.422,9.393,49.43,9.422,46.421042489062465,51
13.92,100.601,13.986,100.603,87.2508586665842,8
35.466,139.622,35.475,139.625,57.6371688015054,320
51.401,20.205,51.42,20.169,64.61815230012746,4
53.517,-2.921,53.543,-2.904,46.443316335322166,92
43.351,-4.051,43.425,-3.961,55.08191242886814,1
51.503,-0.419,51.512,-0.591,102.77374816655109,4
55.708,13.187,56.134,12.949,80.58135444914672,2
29.114,77.706,29.274,77.737,118.86046302245386,3
45.522,10.82,45.602,10.851,109.30650195652692,39
46.976,7.191,47,7.1,88.8720666726484,121
42.803,-5.131,42.809,-5.214,31.440973185003756,4
52.612,12.896,52.615,12.886,29.730681213439187,1
56.911,24.078,56.932,24.089,49.23012352558441,1
49.703,6.479,49.707,6.423,60.44611752736616,71
49.321,9.358,49.361,9.342,69.12262943355654,79
50.106,8.663,50.121,8.929,88.2781692918365,305
22.6,84.877,22.65,84.896,69.05422888966562,4
48.104,18.345,48.116,18.388,52.77563175009002,19
35.459,139.595,35.465,139.621,49.60009042691299,166
52.548,13.391,52.754,13.249,78.3484472897671,177
52.268,-2.158,52.321,-2.05,70.60751840524377,93
46.244,20.144,46.248,20.147,32.27039956919619,78
48.79,8.191,48.861,8.216,96.92019818701034,107
49.843,13.899,49.908,13.979,78.97457401040973,36
46.541,6.431,46.551,6.424,76.55899129383734,70
50.162,9.059,50.341,9.51,81.06425123837292,1
51.138,20.692,51.153,20.632,67.65095163952053,18
40.071,-75.128,40.093,-75.138,75.46694635301293,83
47.617,20.884,47.623,20.951,51.23583064500279,36
41.911,12.531,42.498,12.477,87.13328421163675,1
49.678,17.985,49.707,18.066,101.2945364265255,32
45.073,7.666,45.487,9.205,171.18093067735637,9
46.948,7.433,46.976,7.191,65.99187940962774,1
47.17,9.479,47.379,8.537,36.88015353630985,10
55.865,13.159,55.871,13.086,69.14361725135102,78
53.078,18.225,53.128,18.082,83.02393456756242,24
45.601,24.264,45.662,24.299,29.031417987317784,1
50.777,-3.727,50.814,-3.751,90.21611976100336,126
50.063,14.503,50.084,14.436,45.7470766885593,12
48.865,2.272,48.87,2.275,31.39706564129957,630
38.81,-0.602,38.831,-0.551,23.169478632357652,12
49.622,8.754,49.628,8.758,39.50949871451918,61
47.554,10.025,47.559,10.214,77.59831741115701,79
48.866,16.822,48.889,16.781,79.55234349939938,6
13.124,79.998,13.125,79.966,208.3457331736783,149
50.919,15.073,50.951,15.029,56.38569818277357,60
46.706,8.229,46.708,8.226,23.70156387443046,150
20.374,72.909,20.44,72.917,62.3215401334309,4
43.11,-5.816,43.159,-5.831,47.428894766840926,6
19.322,76.605,19.358,76.535,82.93632476910571,6
49.376,11.22,49.382,11.204,80.02378972470474,95
54.383,16.927,54.429,16.963,83.24570201940463,24
51.668,16.535,51.673,16.596,42.445781400847515,18
-34.016,151.065,-33.981,151.079,51.153450991624595,37
44.694,10.102,44.749,10.14,68.71603137928174,6
49.962,8.016,49.969,7.883,95.99982621823493,13
55.217,12.162,55.242,12.137,64.48349194085968,97
19.919,75.122,19.926,75.012,113.15594734089964,8
47.35,8.719,47.369,8.686,64.5286596067784,279
13.334,77.103,13.591,75.974,61.14555368537602,2
45.122,9.724,45.155,9.702,61.09526808446332,35
48.02,16.781,48.169,16.406,84.72188096826169,3
50.824,12.927,50.826,12.916,52.380751011315574,45
50.772,17.86,50.793,17.816,46.372219625006196,4
37.992,13.877,38.032,14.02,99.71882348339152,3
51.353,21.102,51.391,21.156,56.95167294071775,31
40.71,-73.831,40.746,-73.903,87.42280439883395,2
24.58,77.727,24.641,77.314,81.89661661687653,34
29.036,78.275,29.079,78.278,36.00236217307456,6
29.324,73.907,29.615,74.298,59.65358126835459,2
52.396,-1.642,52.429,-1.7,80.30350545475778,828
50.687,6.816,50.75,6.845,87.57067372826877,2
52.534,13.197,52.548,13.391,79.36165591621513,4
51.316,9.492,51.318,9.489,10.280788493168735,344
60.12,24.436,60.159,24.539,71.9142280404021,25
-34.859,138.578,-34.835,138.585,55.17624255886084,49
52.478,-1.9,52.483,-1.855,46.47959847661924,233
49.728,16.194,49.732,16.174,29.23171986489198,51
35.103,138.859,35.116,138.881,49.358904434523026,72
23.482,86.748,23.496,86.674,57.80752388753951,20
45.503,21.004,45.549,20.995,40.94556678506969,8
47.685,13.099,47.77,13.078,95.86550683383656,1
44.357,8.567,44.418,8.921,75.56189190637966,3
52.421,13.18,52.549,13.391,75.3836832139756,74
44.315,9.322,44.351,9.231,83.12583593910378,158
23.294,81.287,23.343,81.186,63.493953295049025,4
26.032,-80.168,26.062,-80.166,49.04808667289667,50
30.153,77.196,30.18,77.123,76.90677638517974,8
23.847,78.743,24.58,77.727,53.19881482818645,6
53.006,-0.998,53.041,-0.944,64.25294173637776,6
47.247,18.875,47.322,18.899,56.87937880281486,4
42.984,-5.705,43.102,-5.772,29.20543398630286,4
46.174,9.004,46.195,9.03,61.138825284876134,250
26.722,84.229,26.762,84.198,79.47508857639782,8
47.061,24.404,47.175,24.272,69.38155255715166,1
43.351,25.143,43.453,25.207,35.64166004538299,10
