city,radius,samples,step_ms,mode,origin,fine,coarse,signed_error
Paris_moved,18,96,60000,mean_intersection,881fb4656bfffff,1.8599865e7,1.5735914e7,-2.863951e6
Paris_moved,18,96,60000,mean_intersection,881fb4656dfffff,1.8264373e7,1.6275031e7,-1.989342e6
Paris_moved,18,96,60000,mean_intersection,881fb46581fffff,1.7290176e7,1.2188379e7,-5.101797e6
Paris_moved,18,96,60000,mean_intersection,881fb46583fffff,1.6072257e7,1.2375864e7,-3.696393e6
Paris_moved,18,96,60000,mean_intersection,881fb46585fffff,1.7616679e7,1.2282957e7,-5.333722e6
Paris_moved,18,96,60000,mean_intersection,881fb46587fffff,1.6356614e7,1.2203295e7,-4.153319e6
Paris_moved,18,96,60000,mean_intersection,881fb46589fffff,1.7281305e7,1.2210823e7,-5.070482e6
Paris_moved,18,96,60000,mean_intersection,881fb4658bfffff,1.596616e7,1.2407265e7,-3.558895e6
Paris_moved,18,96,60000,mean_intersection,881fb4658dfffff,1.7150035e7,1.2226807e7,-4.923228e6
Paris_moved,18,96,60000,mean_intersection,881fb46591fffff,1.7016941e7,1.2119291e7,-4.89765e6
Paris_moved,18,96,60000,mean_intersection,881fb46593fffff,1.6459907e7,1.2229406e7,-4.230501e6
Paris_moved,18,96,60000,mean_intersection,881fb46595fffff,1.6862369e7,1.2186628e7,-4.675741e6
Paris_moved,18,96,60000,mean_intersection,881fb46597fffff,1.5093278e7,1.2456965e7,-2.636313e6
Paris_moved,18,96,60000,mean_intersection,881fb46599fffff,1.7572978e7,1.22154e7,-5.357578e6
Paris_moved,18,96,60000,mean_intersection,881fb4659bfffff,1.6446204e7,1.2228852e7,-4.217352e6
Paris_moved,18,96,60000,mean_intersection,881fb4659dfffff,1.830698e7,1.2223152e7,-6.083828e6
Paris_moved,18,96,60000,mean_intersection,881fb465a1fffff,1.6256173e7,1.2135895e7,-4.120278e6
Paris_moved,18,96,60000,mean_intersection,881fb465a3fffff,1.6351352e7,1.2204147e7,-4.147205e6
Paris_moved,18,96,60000,mean_intersection,881fb465a5fffff,1.6012677e7,1.2213391e7,-3.799286e6
Paris_moved,18,96,60000,mean_intersection,881fb465a7fffff,1.5872848e7,1.2221154e7,-3.651694e6
Paris_moved,18,96,60000,mean_intersection,881fb465a9fffff,1.6646946e7,1.2189354e7,-4.457592e6
Paris_moved,18,96,60000,mean_intersection,881fb465abfffff,1.6850042e7,1.2211406e7,-4.638636e6
Paris_moved,18,96,60000,mean_intersection,881fb465adfffff,1.590779e7,1.2161445e7,-3.746345e6
Paris_moved,18,96,60000,mean_intersection,881fb465b1fffff,1.5247588e7,1.2425048e7,-2.82254e6
Paris_moved,18,96,60000,mean_intersection,881fb465b3fffff,1.5898887e7,1.2216657e7,-3.68223e6
Paris_moved,18,96,60000,mean_intersection,881fb465b5fffff,1.5890801e7,1.2135043e7,-3.755758e6
Paris_moved,18,96,60000,mean_intersection,881fb465b7fffff,1.6738732e7,1.2124329e7,-4.614403e6
Paris_moved,18,96,60000,mean_intersection,881fb465b9fffff,1.5218272e7,1.2060461e7,-3.157811e6
Paris_moved,18,96,60000,mean_intersection,881fb465bbfffff,1.4988595e7,1.2426468e7,-2.562127e6
Paris_moved,18,96,60000,mean_intersection,881fb465bdfffff,1.6179457e7,1.2189941e7,-3.989516e6
Paris_moved,18,96,60000,mean_intersection,881fb465c1fffff,1.7330436e7,1.2749882e7,-4.580554e6
Paris_moved,18,96,60000,mean_intersection,881fb465c3fffff,1.6590538e7,1.2621406e7,-3.969132e6
Paris_moved,18,96,60000,mean_intersection,881fb465c5fffff,1.7294218e7,1.2849862e7,-4.444356e6
Paris_moved,18,96,60000,mean_intersection,881fb465c7fffff,1.8689893e7,1.3350819e7,-5.339074e6
Paris_moved,18,96,60000,mean_intersection,881fb465c9fffff,1.7975625e7,1.3357264e7,-4.618361e6
Paris_moved,18,96,60000,mean_intersection,881fb465cbfffff,1.7971983e7,1.3447827e7,-4.524156e6
Paris_moved,18,96,60000,mean_intersection,881fb465cdfffff,1.8143896e7,1.3681414e7,-4.462482e6
Paris_moved,18,96,60000,mean_intersection,881fb465d1fffff,1.8851883e7,1.2899285e7,-5.952598e6
Paris_moved,18,96,60000,mean_intersection,881fb465d3fffff,1.780115e7,1.2224504e7,-5.576646e6
Paris_moved,18,96,60000,mean_intersection,881fb465d5fffff,1.8007819e7,1.2191793e7,-5.816026e6
Paris_moved,18,96,60000,mean_intersection,881fb465d7fffff,1.6488007e7,1.2612295e7,-3.875712e6
Paris_moved,18,96,60000,mean_intersection,881fb465d9fffff,1.9138078e7,1.3474204e7,-5.663874e6
Paris_moved,18,96,60000,mean_intersection,881fb465dbfffff,1.8213208e7,1.2291443e7,-5.921765e6
Paris_moved,18,96,60000,mean_intersection,881fb465ddfffff,1.8532465e7,1.2689806e7,-5.842659e6
Paris_moved,18,96,60000,mean_intersection,881fb465e1fffff,1.6290143e7,1.2233871e7,-4.056272e6
Paris_moved,18,96,60000,mean_intersection,881fb465e3fffff,1.71684e7,1.2189283e7,-4.979117e6
Paris_moved,18,96,60000,mean_intersection,881fb465e5fffff,1.5804639e7,1.2171933e7,-3.632706e6
Paris_moved,18,96,60000,mean_intersection,881fb465e7fffff,1.6848959e7,1.2240122e7,-4.608837e6
Paris_moved,18,96,60000,mean_intersection,881fb465e9fffff,1.5389927e7,1.2715493e7,-2.674434e6
Paris_moved,18,96,60000,mean_intersection,881fb465ebfffff,1.6900256e7,1.2168143e7,-4.732113e6
Paris_moved,18,96,60000,mean_intersection,881fb465edfffff,1.6438949e7,1.4868329e7,-1.57062e6
Paris_moved,18,96,60000,mean_intersection,881fb46601fffff,2.1416481e7,1.9524394e7,-1.892087e6
Paris_moved,18,96,60000,mean_intersection,881fb46603fffff,2.1135711e7,1.829441e7,-2.841301e6
Paris_moved,18,96,60000,mean_intersection,881fb46605fffff,2.1705699e7,1.9972662e7,-1.733037e6
Paris_moved,18,96,60000,mean_intersection,881fb46607fffff,2.1299425e7,1.8585469e7,-2.713956e6
Paris_moved,18,96,60000,mean_intersection,881fb46609fffff,2.14733e7,1.9731268e7,-1.742032e6
Paris_moved,18,96,60000,mean_intersection,881fb4660bfffff,2.1202691e7,1.8979677e7,-2.223014e6
Paris_moved,18,96,60000,mean_intersection,881fb4660dfffff,2.1922263e7,2.0730186e7,-1.192077e6
Paris_moved,18,96,60000,mean_intersection,881fb46611fffff,2.0405434e7,1.6495876e7,-3.909558e6
Paris_moved,18,96,60000,mean_intersection,881fb46613fffff,2.0398929e7,1.6303009e7,-4.09592e6
Paris_moved,18,96,60000,mean_intersection,881fb46615fffff,2.0783719e7,1.7104061e7,-3.679658e6
Paris_moved,18,96,60000,mean_intersection,881fb46617fffff,2.0373158e7,1.6289268e7,-4.08389e6
Paris_moved,18,96,60000,mean_intersection,881fb46619fffff,2.0574564e7,1.6499892e7,-4.074672e6
Paris_moved,18,96,60000,mean_intersection,881fb4661bfffff,2.0096138e7,1.5961575e7,-4.134563e6
Paris_moved,18,96,60000,mean_intersection,881fb4661dfffff,2.0795865e7,1.749577e7,-3.300095e6
Paris_moved,18,96,60000,mean_intersection,881fb46621fffff,2.1149454e7,1.76319e7,-3.517554e6
Paris_moved,18,96,60000,mean_intersection,881fb46623fffff,2.1293759e7,1.7810196e7,-3.483563e6
Paris_moved,18,96,60000,mean_intersection,881fb46625fffff,2.136874e7,1.7898006e7,-3.470734e6
Paris_moved,18,96,60000,mean_intersection,881fb46627fffff,2.1218955e7,1.7703155e7,-3.5158e6
Paris_moved,18,96,60000,mean_intersection,881fb46629fffff,2.1551007e7,1.9473046e7,-2.077961e6
Paris_moved,18,96,60000,mean_intersection,881fb4662bfffff,2.1532599e7,1.9009474e7,-2.523125e6
Paris_moved,18,96,60000,mean_intersection,881fb4662dfffff,2.1589473e7,1.8634158e7,-2.955315e6
Paris_moved,18,96,60000,mean_intersection,881fb46631fffff,2.0907879e7,1.6095905e7,-4.811974e6
Paris_moved,18,96,60000,mean_intersection,881fb46633fffff,2.0162562e7,1.5706567e7,-4.455995e6
Paris_moved,18,96,60000,mean_intersection,881fb46635fffff,2.1048438e7,1.7005332e7,-4.043106e6
Paris_moved,18,96,60000,mean_intersection,881fb46637fffff,2.0826658e7,1.6487264e7,-4.339394e6
Paris_moved,18,96,60000,mean_intersection,881fb46639fffff,2.105873e7,1.7597135e7,-3.461595e6
Paris_moved,18,96,60000,mean_intersection,881fb4663bfffff,2.0627672e7,1.6366497e7,-4.261175e6
Paris_moved,18,96,60000,mean_intersection,881fb4663dfffff,2.1272333e7,1.7835732e7,-3.436601e6
Paris_moved,18,96,60000,mean_intersection,881fb46641fffff,2.0431836e7,1.7865442e7,-2.566394e6
Paris_moved,18,96,60000,mean_intersection,881fb46643fffff,2.1000171e7,1.8139839e7,-2.860332e6
Paris_moved,18,96,60000,mean_intersection,881fb46645fffff,2.1433643e7,1.9264568e7,-2.169075e6
Paris_moved,18,96,60000,mean_intersection,881fb46647fffff,2.1395036e7,2.0214954e7,-1.180082e6
Paris_moved,18,96,60000,mean_intersection,881fb46649fffff,2.0217358e7,1.6355473e7,-3.861885e6
Paris_moved,18,96,60000,mean_intersection,881fb4664bfffff,2.076202e7,1.7450076e7,-3.311944e6
Paris_moved,18,96,60000,mean_intersection,881fb4664dfffff,2.1171483e7,1.812992e7,-3.041563e6
Paris_moved,18,96,60000,mean_intersection,881fb46651fffff,2.0543133e7,1.6616638e7,-3.926495e6
Paris_moved,18,96,60000,mean_intersection,881fb46653fffff,2.0147732e7,1.5757791e7,-4.389941e6
Paris_moved,18,96,60000,mean_intersection,881fb46655fffff,2.1037487e7,1.7962485e7,-3.075002e6
Paris_moved,18,96,60000,mean_intersection,881fb46657fffff,2.0985889e7,1.7422541e7,-3.563348e6
Paris_moved,18,96,60000,mean_intersection,881fb46659fffff,2.0359743e7,1.5888843e7,-4.4709e6
Paris_moved,18,96,60000,mean_intersection,881fb4665bfffff,2.0217066e7,1.6181354e7,-4.035712e6
Paris_moved,18,96,60000,mean_intersection,881fb4665dfffff,2.1145247e7,1.7063182e7,-4.082065e6
Paris_moved,18,96,60000,mean_intersection,881fb46661fffff,2.1479713e7,1.9610604e7,-1.869109e6
Paris_moved,18,96,60000,mean_intersection,881fb46663fffff,2.163885e7,1.9803773e7,-1.835077e6
Paris_moved,18,96,60000,mean_intersection,881fb46665fffff,2.1593313e7,1.8169498e7,-3.423815e6
Paris_moved,18,96,60000,mean_intersection,881fb46667fffff,2.142754e7,1.8935526e7,-2.492014e6
Paris_moved,18,96,60000,mean_intersection,881fb46669fffff,2.139085e7,1.875928e7,-2.63157e6
Paris_moved,18,96,60000,mean_intersection,881fb4666bfffff,2.1645271e7,1.9950592e7,-1.694679e6
Paris_moved,18,96,60000,mean_intersection,881fb4666dfffff,2.1306103e7,1.7685252e7,-3.620851e6
Paris_moved,18,96,60000,mean_intersection,881fb46681fffff,1.9024784e7,1.4163625e7,-4.861159e6
Paris_moved,18,96,60000,mean_intersection,881fb46683fffff,1.7839554e7,1.4046137e7,-3.793417e6
Paris_moved,18,96,60000,mean_intersection,881fb46685fffff,1.939142e7,1.4194985e7,-5.196435e6
Paris_moved,18,96,60000,mean_intersection,881fb46687fffff,1.8775261e7,1.4040027e7,-4.735234e6
Paris_moved,18,96,60000,mean_intersection,881fb46689fffff,1.8874756e7,1.4022203e7,-4.852553e6
Paris_moved,18,96,60000,mean_intersection,881fb4668bfffff,1.834596e7,1.4308067e7,-4.037893e6
Paris_moved,18,96,60000,mean_intersection,881fb4668dfffff,1.9080277e7,1.4169872e7,-4.910405e6
Paris_moved,18,96,60000,mean_intersection,881fb46691fffff,1.8006714e7,1.4191936e7,-3.814778e6
Paris_moved,18,96,60000,mean_intersection,881fb46693fffff,1.7574977e7,1.3753077e7,-3.8219e6
Paris_moved,18,96,60000,mean_intersection,881fb46695fffff,1.806312e7,1.4032746e7,-4.030374e6
Paris_moved,18,96,60000,mean_intersection,881fb46697fffff,1.8249977e7,1.4191082e7,-4.058895e6
Paris_moved,18,96,60000,mean_intersection,881fb46699fffff,1.731494e7,1.4344698e7,-2.970242e6
Paris_moved,18,96,60000,mean_intersection,881fb4669bfffff,1.8533037e7,1.4628542e7,-3.904495e6
Paris_moved,18,96,60000,mean_intersection,881fb4669dfffff,1.817849e7,1.4194431e7,-3.984059e6
Paris_moved,18,96,60000,mean_intersection,881fb466a1fffff,1.9929991e7,1.3866241e7,-6.06375e6
Paris_moved,18,96,60000,mean_intersection,881fb466a3fffff,1.9312171e7,1.4015495e7,-5.296676e6
Paris_moved,18,96,60000,mean_intersection,881fb466a5fffff,1.9120952e7,1.3922698e7,-5.198254e6
Paris_moved,18,96,60000,mean_intersection,881fb466a7fffff,1.9072332e7,1.3991878e7,-5.080454e6
Paris_moved,18,96,60000,mean_intersection,881fb466a9fffff,1.8975928e7,1.3934986e7,-5.040942e6
Paris_moved,18,96,60000,mean_intersection,881fb466abfffff,1.9020891e7,1.3773741e7,-5.24715e6
Paris_moved,18,96,60000,mean_intersection,881fb466adfffff,2.0159113e7,1.4168291e7,-5.990822e6
Paris_moved,18,96,60000,mean_intersection,881fb466b1fffff,1.8197952e7,1.3960496e7,-4.237456e6
Paris_moved,18,96,60000,mean_intersection,881fb466b3fffff,1.7698374e7,1.3602532e7,-4.095842e6
Paris_moved,18,96,60000,mean_intersection,881fb466b5fffff,1.9234345e7,1.398474e7,-5.249605e6
Paris_moved,18,96,60000,mean_intersection,881fb466b7fffff,1.8777281e7,1.406515e7,-4.712131e6
Paris_moved,18,96,60000,mean_intersection,881fb466b9fffff,1.8393416e7,1.4176348e7,-4.217068e6
Paris_moved,18,96,60000,mean_intersection,881fb466bbfffff,1.7847003e7,1.37137e7,-4.133303e6
Paris_moved,18,96,60000,mean_intersection,881fb466bdfffff,1.862027e7,1.4163942e7,-4.456328e6
Paris_moved,18,96,60000,mean_intersection,881fb466c1fffff,1.9913131e7,1.5375084e7,-4.538047e6
Paris_moved,18,96,60000,mean_intersection,881fb466c3fffff,1.8925689e7,1.371227e7,-5.213419e6
Paris_moved,18,96,60000,mean_intersection,881fb466c5fffff,1.9470265e7,1.4947607e7,-4.522658e6
Paris_moved,18,96,60000,mean_intersection,881fb466c7fffff,1.8492907e7,1.3694541e7,-4.798366e6
Paris_moved,18,96,60000,mean_intersection,881fb466c9fffff,1.8947537e7,1.3932842e7,-5.014695e6
Paris_moved,18,96,60000,mean_intersection,881fb466cbfffff,1.9547694e7,1.4404284e7,-5.14341e6
Paris_moved,18,96,60000,mean_intersection,881fb466cdfffff,1.9443505e7,1.4849068e7,-4.594437e6
Paris_moved,18,96,60000,mean_intersection,881fb466d1fffff,1.8966574e7,1.4063752e7,-4.902822e6
Paris_moved,18,96,60000,mean_intersection,881fb466d3fffff,1.8705802e7,1.4614204e7,-4.091598e6
Paris_moved,18,96,60000,mean_intersection,881fb466d5fffff,1.9052395e7,1.4239602e7,-4.812793e6
Paris_moved,18,96,60000,mean_intersection,881fb466d7fffff,1.8709546e7,1.4005518e7,-4.704028e6
Paris_moved,18,96,60000,mean_intersection,881fb466d9fffff,1.8652387e7,1.44153e7,-4.237087e6
Paris_moved,18,96,60000,mean_intersection,881fb466dbfffff,1.9203897e7,1.5529149e7,-3.674748e6
Paris_moved,18,96,60000,mean_intersection,881fb466ddfffff,1.7772582e7,1.3117316e7,-4.655266e6
Paris_moved,18,96,60000,mean_intersection,881fb466e1fffff,2.0143303e7,1.5194769e7,-4.948534e6
Paris_moved,18,96,60000,mean_intersection,881fb466e3fffff,1.9380901e7,1.3865363e7,-5.515538e6
Paris_moved,18,96,60000,mean_intersection,881fb466e5fffff,2.02442e7,1.5441245e7,-4.802955e6
Paris_moved,18,96,60000,mean_intersection,881fb466e7fffff,1.994621e7,1.439446e7,-5.55175e6
Paris_moved,18,96,60000,mean_intersection,881fb466e9fffff,2.0019203e7,1.5108316e7,-4.910887e6
Paris_moved,18,96,60000,mean_intersection,881fb466ebfffff,1.9123345e7,1.4879195e7,-4.24415e6
Paris_moved,18,96,60000,mean_intersection,881fb466edfffff,2.0243737e7,1.5493811e7,-4.749926e6
Paris_moved,18,96,60000,mean_intersection,881fb46701fffff,2.0844298e7,1.8149435e7,-2.694863e6
Paris_moved,18,96,60000,mean_intersection,881fb46703fffff,2.0700013e7,1.8053561e7,-2.646452e6
Paris_moved,18,96,60000,mean_intersection,881fb46705fffff,2.0496494e7,1.8099601e7,-2.396893e6
Paris_moved,18,96,60000,mean_intersection,881fb46707fffff,2.0523838e7,1.8088129e7,-2.435709e6
Paris_moved,18,96,60000,mean_intersection,881fb46709fffff,2.0854385e7,1.8100227e7,-2.754158e6
Paris_moved,18,96,60000,mean_intersection,881fb4670bfffff,2.1017165e7,1.8023663e7,-2.993502e6
Paris_moved,18,96,60000,mean_intersection,881fb4670dfffff,2.0567073e7,1.8153135e7,-2.413938e6
Paris_moved,18,96,60000,mean_intersection,881fb46711fffff,2.089313e7,1.700151e7,-3.89162e6
Paris_moved,18,96,60000,mean_intersection,881fb46713fffff,2.0729598e7,1.7647636e7,-3.081962e6
Paris_moved,18,96,60000,mean_intersection,881fb46715fffff,2.0677977e7,1.7385081e7,-3.292896e6
Paris_moved,18,96,60000,mean_intersection,881fb46717fffff,2.076822e7,1.812016e7,-2.64806e6
Paris_moved,18,96,60000,mean_intersection,881fb46719fffff,2.1210228e7,1.8300593e7,-2.909635e6
Paris_moved,18,96,60000,mean_intersection,881fb4671bfffff,2.1041878e7,1.7360988e7,-3.68089e6
Paris_moved,18,96,60000,mean_intersection,881fb4671dfffff,2.1029337e7,1.7935494e7,-3.093843e6
Paris_moved,18,96,60000,mean_intersection,881fb46721fffff,1.996463e7,1.7802833e7,-2.161797e6
Paris_moved,18,96,60000,mean_intersection,881fb46723fffff,2.0249247e7,1.7864896e7,-2.384351e6
Paris_moved,18,96,60000,mean_intersection,881fb46725fffff,1.9615636e7,1.7788997e7,-1.826639e6
Paris_moved,18,96,60000,mean_intersection,881fb46727fffff,1.9570671e7,1.7582035e7,-1.988636e6
Paris_moved,18,96,60000,mean_intersection,881fb46729fffff,2.0126197e7,1.7964478e7,-2.161719e6
Paris_moved,18,96,60000,mean_intersection,881fb4672bfffff,1.9475204e7,1.7543055e7,-1.932149e6
Paris_moved,18,96,60000,mean_intersection,881fb4672dfffff,1.9717032e7,1.7689057e7,-2.027975e6
Paris_moved,18,96,60000,mean_intersection,881fb46731fffff,2.0372674e7,1.7252245e7,-3.120429e6
Paris_moved,18,96,60000,mean_intersection,881fb46733fffff,2.0127216e7,1.651086e7,-3.616356e6
Paris_moved,18,96,60000,mean_intersection,881fb46735fffff,2.0115368e7,1.7690898e7,-2.42447e6
Paris_moved,18,96,60000,mean_intersection,881fb46737fffff,2.0119079e7,1.7008532e7,-3.110547e6
Paris_moved,18,96,60000,mean_intersection,881fb46739fffff,2.0635896e7,1.8057153e7,-2.578743e6
Paris_moved,18,96,60000,mean_intersection,881fb4673bfffff,2.0357594e7,1.7295792e7,-3.061802e6
Paris_moved,18,96,60000,mean_intersection,881fb4673dfffff,2.045641e7,1.8044229e7,-2.412181e6
Paris_moved,18,96,60000,mean_intersection,881fb46741fffff,2.070085e7,1.777127e7,-2.92958e6
Paris_moved,18,96,60000,mean_intersection,881fb46743fffff,2.0804287e7,1.8066669e7,-2.737618e6
Paris_moved,18,96,60000,mean_intersection,881fb46745fffff,2.0580192e7,1.7944414e7,-2.635778e6
Paris_moved,18,96,60000,mean_intersection,881fb46747fffff,2.0691096e7,1.7994275e7,-2.696821e6
Paris_moved,18,96,60000,mean_intersection,881fb46749fffff,2.0824742e7,1.7617277e7,-3.207465e6
Paris_moved,18,96,60000,mean_intersection,881fb4674bfffff,2.0873208e7,1.7586503e7,-3.286705e6
Paris_moved,18,96,60000,mean_intersection,881fb4674dfffff,2.0676983e7,1.7579424e7,-3.097559e6
Paris_moved,18,96,60000,mean_intersection,881fb46751fffff,2.1144647e7,1.7383105e7,-3.761542e6
Paris_moved,18,96,60000,mean_intersection,881fb46753fffff,2.1295759e7,1.7448485e7,-3.847274e6
Paris_moved,18,96,60000,mean_intersection,881fb46755fffff,2.0939516e7,1.7642422e7,-3.297094e6
Paris_moved,18,96,60000,mean_intersection,881fb46757fffff,2.1126887e7,1.806615e7,-3.060737e6
Paris_moved,18,96,60000,mean_intersection,881fb46759fffff,2.1370542e7,1.800588e7,-3.364662e6
Paris_moved,18,96,60000,mean_intersection,881fb4675bfffff,2.1517356e7,1.8756141e7,-2.761215e6
Paris_moved,18,96,60000,mean_intersection,881fb4675dfffff,2.1089001e7,1.7313772e7,-3.775229e6
Paris_moved,18,96,60000,mean_intersection,881fb46761fffff,1.9987185e7,1.7860633e7,-2.126552e6
Paris_moved,18,96,60000,mean_intersection,881fb46763fffff,2.0335278e7,1.7985785e7,-2.349493e6
Paris_moved,18,96,60000,mean_intersection,881fb46765fffff,1.9698515e7,1.7748045e7,-1.95047e6
Paris_moved,18,96,60000,mean_intersection,881fb46767fffff,1.9959498e7,1.7877916e7,-2.081582e6
Paris_moved,18,96,60000,mean_intersection,881fb46769fffff,2.0162697e7,1.77069e7,-2.455797e6
Paris_moved,18,96,60000,mean_intersection,881fb4676bfffff,2.039943e7,1.7882971e7,-2.516459e6
Paris_moved,18,96,60000,mean_intersection,881fb4676dfffff,1.9749915e7,1.7593392e7,-2.156523e6
Paris_moved,18,96,60000,mean_intersection,881fb46e01fffff,1.629008e7,1.2958208e7,-3.331872e6
Paris_moved,18,96,60000,mean_intersection,881fb46e03fffff,1.7508119e7,1.426821e7,-3.239909e6
Paris_moved,18,96,60000,mean_intersection,881fb46e09fffff,1.6722633e7,1.3140658e7,-3.581975e6
Paris_moved,18,96,60000,mean_intersection,881fb46e0bfffff,1.7006141e7,1.3403848e7,-3.602293e6
Paris_moved,18,96,60000,mean_intersection,881fb46e0dfffff,1.5416665e7,1.3591396e7,-1.825269e6
Paris_moved,18,96,60000,mean_intersection,881fb46e11fffff,1.6688729e7,1.3341985e7,-3.346744e6
Paris_moved,18,96,60000,mean_intersection,881fb46e13fffff,1.5454477e7,1.3045112e7,-2.409365e6
Paris_moved,18,96,60000,mean_intersection,881fb46e15fffff,1.624216e7,1.3980984e7,-2.261176e6
Paris_moved,18,96,60000,mean_intersection,881fb46e17fffff,1.5945847e7,1.3947703e7,-1.998144e6
Paris_moved,18,96,60000,mean_intersection,881fb46e19fffff,1.7004339e7,1.560806e7,-1.396279e6
Paris_moved,18,96,60000,mean_intersection,881fb46e1bfffff,1.6826323e7,1.4888964e7,-1.937359e6
Paris_moved,18,96,60000,mean_intersection,881fb46e1dfffff,1.7158789e7,1.3530408e7,-3.628381e6
Paris_moved,18,96,60000,mean_intersection,881fb46e41fffff,1.624731e7,1.3471635e7,-2.775675e6
Paris_moved,18,96,60000,mean_intersection,881fb46e43fffff,1.6179339e7,1.3284167e7,-2.895172e6
Paris_moved,18,96,60000,mean_intersection,881fb46e45fffff,1.4826938e7,1.3774994e7,-1.051944e6
Paris_moved,18,96,60000,mean_intersection,881fb46e47fffff,1.6227197e7,1.3313359e7,-2.913838e6
Paris_moved,18,96,60000,mean_intersection,881fb46e49fffff,1.6015156e7,1.5301719e7,-713437.0
Paris_moved,18,96,60000,mean_intersection,881fb46e4bfffff,1.6425737e7,1.5424602e7,-1.001135e6
Paris_moved,18,96,60000,mean_intersection,881fb46e4dfffff,1.5721243e7,1.5151444e7,-569799.0
Paris_moved,18,96,60000,mean_intersection,881fb46e51fffff,1.842087e7,1.5418355e7,-3.002515e6
Paris_moved,18,96,60000,mean_intersection,881fb46e53fffff,1.8170279e7,1.4297106e7,-3.873173e6
Paris_moved,18,96,60000,mean_intersection,881fb46e55fffff,1.7377e7,1.5116254e7,-2.260746e6
Paris_moved,18,96,60000,mean_intersection,881fb46e57fffff,1.8314391e7,1.374517e7,-4.569221e6
Paris_moved,18,96,60000,mean_intersection,881fb46e59fffff,1.5835364e7,1.3258671e7,-2.576693e6
Paris_moved,18,96,60000,mean_intersection,881fb46e5bfffff,1.844424e7,1.5285238e7,-3.159002e6
Paris_moved,18,96,60000,mean_intersection,881fb46e5dfffff,1.6615017e7,1.5003286e7,-1.611731e6
Paris_moved,18,96,60000,mean_intersection,881fb46e69fffff,1.4404129e7,1.2766652e7,-1.637477e6
Paris_moved,18,96,60000,mean_intersection,881fb46e6bfffff,1.6298006e7,1.4112914e7,-2.185092e6
Paris_moved,18,96,60000,mean_intersection,881fb46e81fffff,1.6354189e7,1.4130354e7,-2.223835e6
Paris_moved,18,96,60000,mean_intersection,881fb46e83fffff,1.4609309e7,1.2422153e7,-2.187156e6
Paris_moved,18,96,60000,mean_intersection,881fb46e89fffff,1.5617372e7,1.2445908e7,-3.171464e6
Paris_moved,18,96,60000,mean_intersection,881fb46e8bfffff,1.5343617e7,1.2134441e7,-3.209176e6
Paris_moved,18,96,60000,mean_intersection,881fb46e8dfffff,1.6420298e7,1.3908564e7,-2.511734e6
Paris_moved,18,96,60000,mean_intersection,881fb46e91fffff,1.4097144e7,1.2012954e7,-2.08419e6
Paris_moved,18,96,60000,mean_intersection,881fb46e93fffff,1.4703858e7,1.1996064e7,-2.707794e6
Paris_moved,18,96,60000,mean_intersection,881fb46e95fffff,1.3726369e7,1.1994718e7,-1.731651e6
Paris_moved,18,96,60000,mean_intersection,881fb46e97fffff,1.451536e7,1.2042845e7,-2.472515e6
Paris_moved,18,96,60000,mean_intersection,881fb46e99fffff,1.474599e7,1.2034853e7,-2.711137e6
Paris_moved,18,96,60000,mean_intersection,881fb46e9bfffff,1.5255492e7,1.2200126e7,-3.055366e6
Paris_moved,18,96,60000,mean_intersection,881fb46e9dfffff,1.410658e7,1.1977468e7,-2.129112e6
Paris_moved,18,96,60000,mean_intersection,881fb46ec1fffff,1.6250793e7,1.3551233e7,-2.69956e6
Paris_moved,18,96,60000,mean_intersection,881fb46ec3fffff,1.6176781e7,1.268446e7,-3.492321e6
Paris_moved,18,96,60000,mean_intersection,881fb46ec5fffff,1.497723e7,1.2834007e7,-2.143223e6
Paris_moved,18,96,60000,mean_intersection,881fb46ec7fffff,1.6036228e7,1.2843909e7,-3.192319e6
Paris_moved,18,96,60000,mean_intersection,881fb46ec9fffff,1.6995436e7,1.5003454e7,-1.991982e6
Paris_moved,18,96,60000,mean_intersection,881fb46ecbfffff,1.6648265e7,1.2668236e7,-3.980029e6
Paris_moved,18,96,60000,mean_intersection,881fb46ecdfffff,1.673732e7,1.4359276e7,-2.378044e6
Paris_moved,18,96,60000,mean_intersection,881fb46ed1fffff,1.6341972e7,1.2856902e7,-3.48507e6
Paris_moved,18,96,60000,mean_intersection,881fb46ed3fffff,1.5932087e7,1.2159259e7,-3.772828e6
Paris_moved,18,96,60000,mean_intersection,881fb46ed5fffff,1.6595262e7,1.2673454e7,-3.921808e6
Paris_moved,18,96,60000,mean_intersection,881fb46ed7fffff,1.488561e7,1.2109126e7,-2.776484e6
Paris_moved,18,96,60000,mean_intersection,881fb46ed9fffff,1.7362465e7,1.4736764e7,-2.625701e6
Paris_moved,18,96,60000,mean_intersection,881fb46edbfffff,1.6872955e7,1.3007911e7,-3.865044e6
Paris_moved,18,96,60000,mean_intersection,881fb46eddfffff,1.7342006e7,1.4514284e7,-2.827722e6
Paris_moved,18,96,60000,mean_intersection,881fb46ee9fffff,1.5972861e7,1.3636999e7,-2.335862e6
Paris_moved,18,96,60000,mean_intersection,881fb46eebfffff,1.4852792e7,1.2611025e7,-2.241767e6
Paris_moved,18,96,60000,mean_intersection,881fb470b3fffff,1.5731244e7,1.3238311e7,-2.492933e6
Paris_moved,18,96,60000,mean_intersection,881fb470b7fffff,1.5862441e7,1.2999791e7,-2.86265e6
